campaign,nr.employed,y,prev_contact,age_bin,economic_index,job_group,marital_code,education_ord,default_bin,housing_bin,loan_bin,contact_bin,month_Q1,month_Q2,month_Q3,month_Q4,pout_failure,pout_nonexistent,pout_success
2,5191.0,0,1,1,1.2350795493836626,1,1,2,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,2,1,4,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,3,1,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,3,2,6,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,3,1,1,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,2,4,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,1,1,3,1,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,4,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,2,2,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,1,2,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,2,1,3,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,2,1,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,4,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,2,4,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,4,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,4,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,1,6,0,1,1,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,6,0,0,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,2,1,2,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,2,5,0,1,1,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,3,1,1,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,1,1,2,1.2350795493836626,2,1,5,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,2,0,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,5,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,1,3,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,2,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,2,1,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,2,6,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,1,1,1,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,1,1,1,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,1,1,4,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,1,1,2,1.2350795493836626,1,1,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,3,0,6,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,2,1,3,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,6,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,1,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,4,2,4,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,1,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,1,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,0,4,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,6,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,1,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,1,1,3,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,2,1,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,2,4,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,2,1,3,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,3,0,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,3,0,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,3,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,0,5,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,1,1,4,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,0,1.2350795493836626,2,0,6,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,1,0,3,1,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,3,1,0,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,1,1,3,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,2,4,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,2,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,4,0,1,1,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,2,2,3,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,1,1,3,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,2,2,6,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,4,1,0,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,4,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,6,0,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,0,6,1,0,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,1,1,4,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,2,1,3,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,4,0,1,1,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,2,0,2,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,1,4,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,3,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,1,4,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,2,1,1,0,0,False,False,False,False,False,True,False
2,5191.0,1,1,2,1.2350795493836626,1,1,3,0,1,1,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,2,1,6,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,1,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,2,1,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,2,1,2,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,3,1,4,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,1,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,1,6,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,5,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,1,0,3,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,2,6,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,1,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,4,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,3,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,2,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,1,1,4,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,2,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,1,1,4,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,3,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,3,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,3,0,6,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,3,0,6,1,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,3,1,5,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,0,1,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,3,0,6,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,3,0,3,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,2,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,2,1,6,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,3,1,3,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,5,1,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,1,1,1,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,3,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,3,0,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,1,1,0,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,1,1,4,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,2,1,4,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,3,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,0,2,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,2,1,1,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,3,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,3,1,6,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,6,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,2,0,6,0,0,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,3,1,1,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,1,0,1,1,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,5,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,2,5,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,2,2,1,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,4,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,2,1,6,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,5,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,4,1.2350795493836626,1,1,1,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,2,1,4,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,1,1,4,1,0,1,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,2,1,6,1,0,1,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,3,1,4,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,0,5,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,1,6,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,1,0,3,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,1,6,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,1,2,3,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,0,5,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,0,4,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,0,4,0,0,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,4,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,2,5,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,1,1,1,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,2,0,1,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,2,1,5,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,1,1,3,0,0,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,3,1.2350795493836626,1,1,4,0,1,1,0,False,False,False,False,False,True,False
2,5191.0,0,1,4,1.2350795493836626,1,1,3,1,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,3,0,0,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,3,0,1,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,1,4,0,0,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,2,1,4,0,0,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,2,0,1,1,0,False,False,False,False,False,True,False
1,5191.0,0,1,2,1.2350795493836626,2,1,4,0,0,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,2,2,3,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,2,1.2350795493836626,2,1,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,1,1.2350795493836626,1,0,2,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,2,0,6,0,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,3,0,6,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,2,2,6,0,0,0,0,False,False,False,False,False,True,False
3,5191.0,0,1,2,1.2350795493836626,2,1,1,1,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,3,1,4,1,1,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,2,2,6,0,0,0,0,False,False,False,False,False,True,False
1,5191.0,0,1,3,1.2350795493836626,1,1,3,1,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,1,1.2350795493836626,2,0,4,0,0,0,0,False,False,False,False,False,True,False
2,5191.0,0,1,3,1.2350795493836626,1,0,4,1,1,1,0,False,False,False,False,False,True,False
